OPID,WoPC,current_no2_x,Average_NO2,current_no2_y
59154361386,3512,57.63284605,49.65118417,57.63284605
58937339097,3511,65.64131347,49.5558975,57.93975084
58937339097,3511,50.2381882,49.5558975,57.93975084
59244194488,3553,58.14646038,45.6650425,58.14646038
59058173346,3513,58.39799091,56.14895667,58.39799091
58937331750,3544,59.21218417,44.815645,59.21218417
58934173966,3521,59.67376593,55.029855,59.67376593
59120169657,3513,60.27388644,56.14895667,60.27388644
59089170525,3526,60.68963319,44.88250167,60.68963319
56175178678,3531,61.95876096,48.0142775,61.95876096
59213170184,3512,61.96969964,49.65118417,61.96969964
58934170556,3532,65.15588997,47.5322525,65.15588997
59185335222,3533,66.07349077,47.4578575,66.07349077
59058171176,3581,66.61794472,45.78175167,66.61794472
