;OP;OPID;Steekproef;Mode;HHPers;HHSam;HHPlOP;HHLft1;HHLft2;HHLft3;HHLft4;WoPC;WoGem;Sted;GemGr;Prov;Corop;BuurtAdam;MRA;MRDH;Geslacht;Leeftijd;KLeeft;Herkomst;BetWerk;OnbBez;MaatsPart;Opleiding;HHBestInkG;HHGestInkG;HHLaagInk;HHSocInk;HHWelvG;HHRijbewijsAu;HHRijbewijsMo;HHRijbewijsBr;OPRijbewijsAu;OPRijbewijsMo;OPRijbewijsBr;HHAuto;HHAutoL;OPAuto;BrandstofPa1;XBrandstofPa1;BrandstofEPa1;BouwjaarPa1;KBouwjaarPa1;KGewichtPa1;TenaamPa1;BrandstofPa2;XBrandstofPa2;BrandstofEPa2;BouwjaarPa2;KBouwjaarPa2;KGewichtPa2;TenaamPa2;BrandstofPaL;XBrandstofPaL;BrandstofEPaL;BouwjaarPaL;KBouwjaarPaL;KGewichtPaL;HHMotor;OPMotor;HHBrom;OPBrom;HHSnor;OPSnor;HHEFiets;HHBezitVm;OPBezitVm;FqNEFiets;FqEFiets;FqBTM;FqTrein;FqAutoB;FqAutoP;FqBrSnor;OVStKaart;Jaar;Maand;Week;Dag;Weekdag;Feestdag;Weggeweest;RedenNW;RedenNWZ;RedenNWW;RedenNWB;AantVpl;AantOVVpl;AantSVpl;EFiets;AutoEig;AutoHhL;AutoLWg;AutoLPl;AutoBed;AutoDOrg;AutoDPart;AutoDBek;AutoLeen;AutoHuur;AutoAnd;ByzDag;ByzAdr;ByzVvm;ByzTyd;ByzDuur;ByzRoute;ByzReden;ReisduurOP;AfstandOP;AfstandSOP;Verpl;VerplID;VerplNr;Toer;AantRit;Doel;MotiefV;KMotiefV;MeerWink;AardWerk;VertLoc;VertGeb;VertPC;VertPCBL;VertGem;VertProv;VertCorop;VertMRA;VertMRDH;AankGeb;AankPC;AankPCBL;AankGem;AankProv;AankCorop;AankMRA;AankMRDH;PCG;GemG;PCBLG;AfstV;KAfstV;Hvm;HvmRol;KHvm;VertUur;VertMin;KVertTijd;AankUur;AankMin;Reisduur;KReisduur;ActDuur;Kind6;VolgWerk;SAantAdr;SDezPlts;SPlaats1;SPlaats2;SPlaats3;SPlaats4;SPlaats5;AfstS;AfstSBL;SVvm1;SVvm2;SVvm3;SVvm4;SBegUur;SBegMin;SEindUur;SEindMin;CorrVerpl;GehBLVer;Rit;RitID;RitNr;AfstR;AfstRBL;KAfstR;Rvm;RvmRol;RAantIn;KRvm;RVertUur;RVertMin;RAankUur;RAankMin;RReisduur;RReisduurBL;RVertStat;RAankStat;RTSamen;RCorrSnelh;RVliegVer;FactorH;FactorP;FactorV
39033;1;58996169409;1;1;3;6;2;0;2;0;1;3532;344;1;8;7;17;0;18;18;1;48;11;1;3;0;2;4;8;8;8;9;8;1;1;1;1;1;1;1;0;1;1;0;0;2007;1;4;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;4;4;3;5;5;4;2019;4;14;6;7;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;10;14;0;1;5899616940901;1;0;1;8;7;4;0;12;1;0;3532.0;1.0;344;7;17;18;18;0;3531.0;1.0;344;7;17;18;18;0.0;0;0.0;7;2;9;4;6;10;0;5;10;5;5;2;55;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961694090101;1;7;0;2;9;4;11;6;10;0;10;5;5;0;0.0;0.0;13;0;0;134;401;146232
39034;0;58996169409;1;1;3;6;2;0;2;0;1;3532;344;1;8;7;17;0;18;18;1;48;11;1;3;0;2;4;8;8;8;9;8;1;1;1;1;1;1;1;0;1;1;0;0;2007;1;4;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;4;4;3;5;5;4;2019;4;14;6;7;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;10;14;0;1;5899616940902;2;0;1;1;7;4;3;12;4;0;3531.0;1.0;344;7;17;18;18;0;3532.0;1.0;344;7;17;18;18;0.0;0;0.0;7;2;9;4;6;11;0;5;11;5;5;2;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961694090201;1;7;0;2;9;4;11;6;11;0;11;5;5;0;0.0;0.0;13;0;0;134;401;146232
39035;1;58996169626;1;1;1;1;1;0;0;0;1;3571;344;1;8;7;17;0;18;18;1;66;15;1;0;2;7;4;5;7;8;9;6;1;0;1;1;0;1;2;0;2;1;0;0;2011;3;4;1;2;0;0;1999;1;4;1;7;7;6;9995;9;7;0;0;0;0;0;0;1;2;2;3;5;4;4;2;5;5;4;2019;4;16;19;6;0;1;0;0;0;0;5;0;0;5;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;11;60;105;0;1;5899616962601;1;0;1;8;7;4;0;12;4;0;6657.0;1.0;668;6;16;18;18;0;6658.0;1.0;668;6;16;18;18;0.0;0;0.0;20;3;1;1;1;11;0;5;11;10;10;3;80;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961696260101;1;20;0;3;1;1;2;1;11;0;11;10;10;0;0.0;0.0;13;0;0;561;561;204898
39036;0;58996169626;1;1;1;1;1;0;0;0;1;3571;344;1;8;7;17;0;18;18;1;66;15;1;0;2;7;4;5;7;8;9;6;1;0;1;1;0;1;2;0;2;1;0;0;2011;3;4;1;2;0;0;1999;1;4;1;7;7;6;9995;9;7;0;0;0;0;0;0;1;2;2;3;5;4;4;2;5;5;4;2019;4;16;19;6;0;1;0;0;0;0;5;0;0;5;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;11;60;105;0;1;5899616962602;2;0;1;8;7;4;0;12;4;0;6658.0;1.0;668;6;16;18;18;0;6651.0;1.0;225;6;15;18;18;0.0;0;0.0;40;5;1;1;1;12;30;6;12;50;20;5;60;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961696260201;1;40;0;5;1;1;2;1;12;30;12;50;20;0;0.0;0.0;13;0;0;561;561;204898
39037;0;58996169626;1;1;1;1;1;0;0;0;1;3571;344;1;8;7;17;0;18;18;1;66;15;1;0;2;7;4;5;7;8;9;6;1;0;1;1;0;1;2;0;2;1;0;0;2011;3;4;1;2;0;0;1999;1;4;1;7;7;6;9995;9;7;0;0;0;0;0;0;1;2;2;3;5;4;4;2;5;5;4;2019;4;16;19;6;0;1;0;0;0;0;5;0;0;5;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;11;60;105;0;1;5899616962603;3;0;1;9;8;6;3;12;4;0;6651.0;1.0;225;6;15;18;18;0;6657.0;1.0;668;6;16;18;18;0.0;0;0.0;35;4;1;1;1;13;50;7;14;10;20;5;365;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961696260301;1;35;0;4;1;1;2;1;13;50;14;10;20;0;0.0;0.0;13;0;0;561;561;204898
39038;0;58996169626;1;1;1;1;1;0;0;0;1;3571;344;1;8;7;17;0;18;18;1;66;15;1;0;2;7;4;5;7;8;9;6;1;0;1;1;0;1;2;0;2;1;0;0;2011;3;4;1;2;0;0;1999;1;4;1;7;7;6;9995;9;7;0;0;0;0;0;0;1;2;2;3;5;4;4;2;5;5;4;2019;4;16;19;6;0;1;0;0;0;0;5;0;0;5;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;11;60;105;0;1;5899616962604;4;0;1;12;11;7;3;12;4;0;6657.0;1.0;668;6;16;18;18;0;6657.0;1.0;668;6;16;18;18;0.0;0;0.0;5;2;9;4;6;20;15;13;20;20;5;2;110;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961696260401;1;5;0;2;9;4;11;6;20;15;20;20;5;0;0.0;0.0;13;0;0;561;561;204898
39041;0;58996169688;1;1;5;3;3;1;2;0;2;3571;344;1;8;7;17;0;18;18;1;48;11;3;3;7;2;3;11;11;9;10;11;1;1;1;0;0;0;3;2;0;1;0;0;2018;6;1;2;7;7;6;9995;9;7;3;1;0;0;2018;6;6;0;0;0;0;0;0;0;1;0;2;5;3;3;1;3;5;4;2019;4;15;9;3;0;1;0;0;0;0;3;0;0;5;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;9;105;820;0;1;5899616968802;2;0;1;8;7;4;0;12;3;0;1183.0;1.0;362;8;23;13;18;0;0.0;1.0;9999;99;99;99;99;0.0;0;0.0;120;8;1;1;1;18;12;11;18;27;15;4;8;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961696880201;1;120;0;8;1;1;1;1;18;12;18;27;15;0;0.0;0.0;13;0;0;154;617;225215
39042;0;58996169688;1;1;5;3;3;1;2;0;2;3571;344;1;8;7;17;0;18;18;1;48;11;3;3;7;2;3;11;11;9;10;11;1;1;1;0;0;0;3;2;0;1;0;0;2018;6;1;2;7;7;6;9995;9;7;3;1;0;0;2018;6;6;0;0;0;0;0;0;0;1;0;2;5;3;3;1;3;5;4;2019;4;15;9;3;0;1;0;0;0;0;3;0;0;5;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;9;105;820;0;1;5899616968803;3;0;1;1;7;4;3;12;4;0;0.0;1.0;9999;99;99;99;99;0;3571.0;1.0;344;7;17;18;18;0.0;0;0.0;320;11;1;1;1;18;35;11;19;15;40;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961696880301;1;320;0;11;1;1;1;1;18;35;19;15;40;0;0.0;0.0;13;0;0;154;617;225215
39043;1;58996169843;1;1;3;3;4;0;0;1;2;3512;344;1;8;7;17;0;18;18;2;16;4;1;0;3;4;3;10;10;8;9;9;2;1;2;0;0;0;2;0;0;1;0;0;2013;3;1;2;1;0;0;2012;3;1;2;7;7;6;9995;9;7;0;0;0;0;0;0;0;2;0;1;5;4;3;6;3;5;0;2019;3;10;9;7;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;10;10;0;1;5899616984301;1;0;1;9;8;6;3;12;1;0;3512.0;1.0;344;7;17;18;18;0;3512.0;1.0;344;7;17;18;18;0.0;0;0.0;5;2;9;4;6;17;0;10;17;5;5;2;295;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961698430101;1;5;0;2;9;4;11;6;17;0;17;5;5;0;0.0;0.0;13;0;0;112;336;122685
39046;1;58996170029;1;1;1;1;1;0;0;0;1;3572;344;1;8;7;17;0;18;18;1;67;15;1;0;2;7;4;8;9;8;9;8;1;1;1;1;1;1;1;0;1;2;0;0;2009;2;4;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;4;4;4;3;4;5;4;2019;3;11;17;1;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;20;46;0;1;5899617002901;1;0;1;8;7;4;0;12;1;0;3572.0;1.0;344;7;17;18;18;0;3572.0;1.0;344;7;17;18;18;0.0;0;0.0;6;2;8;4;5;11;0;5;11;5;5;2;25;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961700290101;1;6;0;2;8;4;11;5;11;0;11;5;5;0;0.0;0.0;13;1;0;228;228;83368
39047;0;58996170029;1;1;1;1;1;0;0;0;1;3572;344;1;8;7;17;0;18;18;1;67;15;1;0;2;7;4;8;9;8;9;8;1;1;1;1;1;1;1;0;1;2;0;0;2009;2;4;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;4;4;4;3;4;5;4;2019;3;11;17;1;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;20;46;0;1;5899617002902;2;0;1;6;5;9;3;12;4;0;3572.0;1.0;344;7;17;18;18;0;3514.0;1.0;344;7;17;18;18;0.0;0;0.0;30;4;8;4;5;11;30;5;11;40;10;3;50;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961700290201;1;30;0;4;8;4;11;5;11;30;11;40;10;0;0.0;0.0;13;0;0;228;228;83368
39048;0;58996170029;1;1;1;1;1;0;0;0;1;3572;344;1;8;7;17;0;18;18;1;67;15;1;0;2;7;4;8;9;8;9;8;1;1;1;1;1;1;1;0;1;2;0;0;2009;2;4;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;4;4;4;3;4;5;4;2019;3;11;17;1;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;20;46;0;1;5899617002903;3;0;1;1;5;9;3;12;4;0;3514.0;1.0;344;7;17;18;18;0;3572.0;1.0;344;7;17;18;18;0.0;0;0.0;10;3;8;4;5;12;30;6;12;35;5;2;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961700290301;1;10;0;3;8;4;11;5;12;30;12;35;5;0;0.0;0.0;13;0;0;228;228;83368
39049;1;58996170060;1;1;4;3;3;0;0;2;2;3525;344;1;8;7;17;0;18;18;2;51;12;1;2;0;1;4;9;9;8;9;9;2;2;2;1;1;1;1;1;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;1;0;0;2017;5;6;1;0;0;0;0;0;0;3;0;1;5;3;4;2;2;5;4;2019;4;15;11;5;0;1;0;0;0;0;6;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;110;109;0;1;5899617006001;1;1;1;10;9;8;3;12;1;0;3525.0;1.0;344;7;17;18;18;0;3525.0;1.0;344;7;17;18;18;0.0;0;0.0;10;3;9;4;6;9;0;5;9;30;30;7;50;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961700600101;1;10;0;3;9;4;11;6;9;0;9;30;30;0;0.0;0.0;13;0;0;73;291;106095
39050;0;58996170060;1;1;4;3;3;0;0;2;2;3525;344;1;8;7;17;0;18;18;2;51;12;1;2;0;1;4;9;9;8;9;9;2;2;2;1;1;1;1;1;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;1;0;0;2017;5;6;1;0;0;0;0;0;0;3;0;1;5;3;4;2;2;5;4;2019;4;15;11;5;0;1;0;0;0;0;6;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;110;109;0;1;5899617006002;2;0;1;11;10;7;3;12;4;0;3525.0;1.0;344;7;17;18;18;0;3521.0;1.0;344;7;17;18;18;0.0;0;0.0;33;4;8;4;5;10;20;5;10;40;20;5;80;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961700600201;1;33;0;4;8;4;11;5;10;20;10;40;20;0;0.0;0.0;13;0;0;73;291;106095
39051;0;58996170060;1;1;4;3;3;0;0;2;2;3525;344;1;8;7;17;0;18;18;2;51;12;1;2;0;1;4;9;9;8;9;9;2;2;2;1;1;1;1;1;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;1;0;0;2017;5;6;1;0;0;0;0;0;0;3;0;1;5;3;4;2;2;5;4;2019;4;15;11;5;0;1;0;0;0;0;6;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;110;109;0;1;5899617006003;3;0;1;8;7;4;0;12;4;0;3521.0;1.0;344;7;17;18;18;0;3511.0;1.0;344;7;17;18;18;0.0;0;0.0;15;3;8;4;5;12;0;6;12;10;10;3;10;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961700600301;1;15;0;3;8;4;11;5;12;0;12;10;10;0;0.0;0.0;13;0;0;73;291;106095
39052;0;58996170060;1;1;4;3;3;0;0;2;2;3525;344;1;8;7;17;0;18;18;2;51;12;1;2;0;1;4;9;9;8;9;9;2;2;2;1;1;1;1;1;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;1;0;0;2017;5;6;1;0;0;0;0;0;0;3;0;1;5;3;4;2;2;5;4;2019;4;15;11;5;0;1;0;0;0;0;6;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;110;109;0;1;5899617006004;4;0;1;2;1;1;3;12;4;0;3511.0;1.0;344;7;17;18;18;0;3511.0;1.0;344;7;17;18;18;0.0;0;0.0;10;3;8;4;5;12;20;6;12;25;5;2;335;0;1;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961700600401;1;10;0;3;8;4;11;5;12;20;12;25;5;0;0.0;0.0;13;0;0;73;291;106095
39053;0;58996170060;1;1;4;3;3;0;0;2;2;3525;344;1;8;7;17;0;18;18;2;51;12;1;2;0;1;4;9;9;8;9;9;2;2;2;1;1;1;1;1;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;1;0;0;2017;5;6;1;0;0;0;0;0;0;3;0;1;5;3;4;2;2;5;4;2019;4;15;11;5;0;1;0;0;0;0;6;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;110;109;0;1;5899617006005;5;0;1;1;1;1;3;12;3;0;3511.0;1.0;344;7;17;18;18;0;3525.0;1.0;344;7;17;18;18;0.0;0;0.0;26;4;8;4;5;18;0;11;18;15;15;4;75;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961700600501;1;26;0;4;8;4;11;5;18;0;18;15;15;0;0.0;0.0;13;0;0;73;291;106095
39054;0;58996170060;1;1;4;3;3;0;0;2;2;3525;344;1;8;7;17;0;18;18;2;51;12;1;2;0;1;4;9;9;8;9;9;2;2;2;1;1;1;1;1;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;1;0;0;2017;5;6;1;0;0;0;0;0;0;3;0;1;5;3;4;2;2;5;4;2019;4;15;11;5;0;1;0;0;0;0;6;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;110;109;0;1;5899617006006;6;1;1;10;9;8;3;12;1;0;3525.0;1.0;344;7;17;18;18;0;3525.0;1.0;344;7;17;18;18;0.0;0;0.0;15;3;9;4;6;19;30;12;20;0;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961700600601;1;15;0;3;9;4;11;6;19;30;20;0;30;0;0.0;0.0;13;0;0;73;291;106095
39056;0;58996170091;1;1;4;4;3;0;0;1;3;3451;344;1;8;7;17;0;18;18;1;47;11;1;3;0;2;4;10;9;8;9;10;3;0;3;1;0;1;4;1;1;1;0;0;2011;3;1;2;1;0;0;2010;2;2;2;1;0;0;2018;6;5;0;0;0;0;0;0;0;1;3;4;5;5;4;1;4;5;4;2019;3;11;15;6;0;1;0;0;0;0;2;0;0;5;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;11;90;900;0;1;5899617009102;2;0;1;1;1;1;3;12;3;0;1031.0;1.0;363;8;23;2;18;0;3451.0;1.0;344;7;17;18;18;0.0;0;0.0;450;12;1;1;1;16;30;9;17;15;45;8;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961700910201;1;450;0;12;1;1;1;1;16;30;17;15;45;0;0.0;0.0;13;0;0;83;331;120934
39059;0;58996170153;1;1;1;1;1;0;0;0;1;3561;344;1;8;7;17;0;18;18;1;52;12;1;3;0;2;3;8;9;8;9;9;1;0;1;1;0;1;1;0;1;1;0;0;2014;4;2;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;2;5;3;3;3;5;5;4;2019;3;13;26;3;0;1;0;0;0;0;4;2;0;5;2;2;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;11;129;222;0;1;5899617015302;2;0;1;4;3;2;3;11;3;0;3511.0;1.0;344;7;17;18;18;0;0.0;1.0;9999;99;99;99;99;0.0;0;0.0;20;3;9;4;6;9;0;5;9;20;20;5;10;0;5;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961701530201;1;20;0;3;9;4;11;6;9;0;9;20;20;0;0.0;0.0;13;0;0;172;172;62780
39060;0;58996170153;1;1;1;1;1;0;0;0;1;3561;344;1;8;7;17;0;18;18;1;52;12;1;3;0;2;3;8;9;8;9;9;1;0;1;1;0;1;1;0;1;1;0;0;2014;4;2;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;2;5;3;3;3;5;5;4;2019;3;13;26;3;0;1;0;0;0;0;4;2;0;5;2;2;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;11;129;222;0;1;5899617015303;3;0;1;4;3;2;3;11;3;0;0.0;1.0;9999;99;99;99;99;0;3534.0;1.0;344;7;17;18;18;0.0;0;0.0;70;6;1;1;1;9;30;5;10;10;40;7;300;0;6;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961701530301;1;70;0;6;1;1;1;1;9;30;10;10;40;0;0.0;0.0;13;0;0;172;172;62780
39061;0;58996170153;1;1;1;1;1;0;0;0;1;3561;344;1;8;7;17;0;18;18;1;52;12;1;3;0;2;3;8;9;8;9;9;1;0;1;1;0;1;1;0;1;1;0;0;2014;4;2;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;2;5;3;3;3;5;5;4;2019;3;13;26;3;0;1;0;0;0;0;4;2;0;5;2;2;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;11;129;222;0;1;5899617015304;4;0;3;1;3;2;3;12;3;0;3534.0;1.0;344;7;17;18;18;0;3561.0;1.0;344;7;17;18;18;0.0;0;0.0;90;7;3;4;4;15;10;8;16;0;50;8;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961701530401;1;10;0;3;9;4;11;6;15;10;15;18;8;0;0.0;0.0;13;0;0;172;172;62780
39062;0;58996170153;1;1;1;1;1;0;0;0;1;3561;344;1;8;7;17;0;18;18;1;52;12;1;3;0;2;3;8;9;8;9;9;1;0;1;1;0;1;1;0;1;1;0;0;2014;4;2;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;2;5;3;3;3;5;5;4;2019;3;13;26;3;0;1;0;0;0;0;4;2;0;5;2;2;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;11;129;222;0;0;5899617015304;4;0;3;1;3;2;3;12;3;0;3534.0;1.0;344;7;17;18;18;0;3561.0;1.0;344;7;17;18;18;0.0;0;0.0;90;7;3;4;4;15;10;8;16;0;50;8;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961701530402;2;70;0;6;3;4;11;4;15;35;15;53;18;0;0.0;0.0;13;0;0;172;172;62780
39063;0;58996170153;1;1;1;1;1;0;0;0;1;3561;344;1;8;7;17;0;18;18;1;52;12;1;3;0;2;3;8;9;8;9;9;1;0;1;1;0;1;1;0;1;1;0;0;2014;4;2;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;2;5;3;3;3;5;5;4;2019;3;13;26;3;0;1;0;0;0;0;4;2;0;5;2;2;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;11;129;222;0;0;5899617015304;4;0;3;1;3;2;3;12;3;0;3534.0;1.0;344;7;17;18;18;0;3561.0;1.0;344;7;17;18;18;0.0;0;0.0;90;7;3;4;4;15;10;8;16;0;50;8;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961701530403;3;10;0;3;9;4;11;6;15;53;16;0;7;0;0.0;0.0;13;0;0;172;172;62780
39065;0;58996170184;1;1;5;3;4;0;1;2;2;3544;344;1;8;7;17;0;18;18;1;8;2;1;5;9;4;7;8;5;8;9;5;2;2;3;0;0;0;1;0;0;1;0;0;2011;3;3;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;1;0;1;0;0;0;1;3;0;3;5;4;4;6;2;4;4;2019;4;14;5;6;0;1;0;0;0;0;4;0;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;1;2;2;4;80;116;0;1;5899617018402;2;0;1;1;6;5;3;12;4;0;3544.0;1.0;344;7;17;18;18;0;3544.0;1.0;344;7;17;18;18;0.0;0;0.0;8;2;9;4;6;14;15;8;14;20;5;2;250;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589961701840201;1;8;0;2;9;4;11;6;14;15;14;20;5;0;0.0;0.0;13;0;0;124;621;226549
