;OP;OPID;Steekproef;Mode;HHPers;HHSam;HHPlOP;HHLft1;HHLft2;HHLft3;HHLft4;WoPC;WoGem;Sted;GemGr;Prov;Corop;BuurtAdam;MRA;MRDH;Geslacht;Leeftijd;KLeeft;Herkomst;BetWerk;OnbBez;MaatsPart;Opleiding;HHBestInkG;HHGestInkG;HHLaagInk;HHSocInk;HHWelvG;HHRijbewijsAu;HHRijbewijsMo;HHRijbewijsBr;OPRijbewijsAu;OPRijbewijsMo;OPRijbewijsBr;HHAuto;HHAutoL;OPAuto;BrandstofPa1;XBrandstofPa1;BrandstofEPa1;BouwjaarPa1;KBouwjaarPa1;KGewichtPa1;TenaamPa1;BrandstofPa2;XBrandstofPa2;BrandstofEPa2;BouwjaarPa2;KBouwjaarPa2;KGewichtPa2;TenaamPa2;BrandstofPaL;XBrandstofPaL;BrandstofEPaL;BouwjaarPaL;KBouwjaarPaL;KGewichtPaL;HHMotor;OPMotor;HHBrom;OPBrom;HHSnor;OPSnor;HHEFiets;HHBezitVm;OPBezitVm;FqNEFiets;FqEFiets;FqBTM;FqTrein;FqAutoB;FqAutoP;FqBrSnor;OVStKaart;Jaar;Maand;Week;Dag;Weekdag;Feestdag;Weggeweest;RedenNW;RedenNWZ;RedenNWW;RedenNWB;AantVpl;AantOVVpl;AantSVpl;EFiets;AutoEig;AutoHhL;AutoLWg;AutoLPl;AutoBed;AutoDOrg;AutoDPart;AutoDBek;AutoLeen;AutoHuur;AutoAnd;ByzDag;ByzAdr;ByzVvm;ByzTyd;ByzDuur;ByzRoute;ByzReden;ReisduurOP;AfstandOP;AfstandSOP;Verpl;VerplID;VerplNr;Toer;AantRit;Doel;MotiefV;KMotiefV;MeerWink;AardWerk;VertLoc;VertGeb;VertPC;VertPCBL;VertGem;VertProv;VertCorop;VertMRA;VertMRDH;AankGeb;AankPC;AankPCBL;AankGem;AankProv;AankCorop;AankMRA;AankMRDH;PCG;GemG;PCBLG;AfstV;KAfstV;Hvm;HvmRol;KHvm;VertUur;VertMin;KVertTijd;AankUur;AankMin;Reisduur;KReisduur;ActDuur;Kind6;VolgWerk;SAantAdr;SDezPlts;SPlaats1;SPlaats2;SPlaats3;SPlaats4;SPlaats5;AfstS;AfstSBL;SVvm1;SVvm2;SVvm3;SVvm4;SBegUur;SBegMin;SEindUur;SEindMin;CorrVerpl;GehBLVer;Rit;RitID;RitNr;AfstR;AfstRBL;KAfstR;Rvm;RvmRol;RAantIn;KRvm;RVertUur;RVertMin;RAankUur;RAankMin;RReisduur;RReisduurBL;RVertStat;RAankStat;RTSamen;RCorrSnelh;RVliegVer;FactorH;FactorP;FactorV
1568;0;56175193527;1;1;1;1;1;0;0;0;1;1067;363;1;8;8;23;36379;4;18;1;53;12;2;0;4;6;3;5;5;8;9;4;0;0;1;0;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;1;1;1;1;0;5;5;5;5;4;4;5;3;1;4;2019;1;3;14;2;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;80;142;0;1;5617519352703;3;0;1;1;11;7;3;12;4;0;1068.0;1.0;363;8;23;4;18;0;1067.0;1.0;363;8;23;4;18;0.0;0;0.0;20;3;18;4;7;13;20;7;13;40;20;5;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751935270301;1;20;0;3;18;4;11;7;13;20;13;40;20;0;0.0;0.0;13;0;0;841;841;307095
1569;1;56175193589;1;1;5;6;4;1;1;2;1;1021;363;1;8;8;23;36361;2;18;1;12;3;3;5;9;4;7;8;3;8;9;3;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;5;5;2;3;6;1;5;4;2019;1;2;10;5;0;1;0;0;0;0;1;0;0;5;4;4;4;4;4;4;4;4;4;4;4;1;2;2;2;2;1;4;150;10;0;1;5617519358901;1;1;1;10;9;8;3;12;1;0;1021.0;1.0;363;8;23;2;18;0;1021.0;1.0;363;8;23;2;18;0.0;0;0.0;10;3;9;4;6;14;0;8;16;30;150;11;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751935890101;1;10;0;3;9;4;11;6;14;0;16;30;150;0;0.0;0.0;13;0;0;88;350;127924
1571;0;56175193899;1;1;1;1;1;0;0;0;1;1061;363;1;8;8;23;36339;3;18;2;41;10;1;3;0;2;4;6;8;8;9;8;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;1;4;4;5;4;2019;1;2;12;7;0;1;0;0;0;0;4;0;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;75;150;0;1;5617519389902;2;0;1;8;7;4;1;12;1;0;1061.0;1.0;363;8;23;3;18;0;1053.0;1.0;363;8;23;3;18;0.0;0;0.0;40;5;8;4;5;15;0;8;15;20;20;5;70;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751938990201;1;40;0;5;8;4;11;5;15;0;15;20;20;0;0.0;0.0;13;0;0;320;320;116651
1572;0;56175193899;1;1;1;1;1;0;0;0;1;1061;363;1;8;8;23;36339;3;18;2;41;10;1;3;0;2;4;6;8;8;9;8;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;1;4;4;5;4;2019;1;2;12;7;0;1;0;0;0;0;4;0;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;75;150;0;1;5617519389903;3;0;1;1;7;4;3;12;4;0;1053.0;1.0;363;8;23;3;18;0;1061.0;1.0;363;8;23;3;18;0.0;0;0.0;35;4;8;4;5;16;30;9;16;45;15;4;270;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751938990301;1;35;0;4;8;4;11;5;16;30;16;45;15;0;0.0;0.0;13;0;0;320;320;116651
1575;0;56175194922;1;1;2;2;3;0;0;0;2;1095;363;1;8;8;23;36332;6;18;2;26;7;1;3;0;2;4;10;10;8;9;10;2;1;2;1;0;1;1;0;0;1;0;0;2012;3;2;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;1;5;3;4;4;3;5;0;2019;1;3;14;2;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;100;180;0;1;5617519492202;2;0;1;1;1;1;3;12;3;0;1182.0;1.0;362;8;23;13;18;0;1095.0;1.0;363;8;23;6;18;0.0;0;0.0;90;7;8;4;5;17;45;10;18;40;55;8;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751949220201;1;90;0;7;8;4;11;5;17;45;18;40;55;0;0.0;0.0;13;0;0;129;257;93883
1576;1;56175195046;1;1;1;1;1;0;0;0;1;1018;363;1;8;8;23;36309;1;18;2;66;15;1;0;2;7;4;3;4;8;9;5;0;0;1;0;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;2;3;5;5;5;4;2019;1;2;7;2;0;1;0;0;0;0;8;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;2;195;141;0;1;5617519504601;1;0;1;13;12;3;3;12;1;0;1018.0;1.0;363;8;23;1;18;0;1091.0;1.0;363;8;23;6;18;0.0;0;0.0;30;4;9;4;6;11;0;5;11;40;40;7;65;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751950460101;1;30;0;4;9;4;11;6;11;0;11;40;40;0;0.0;0.0;13;0;0;372;372;135672
1577;0;56175195046;1;1;1;1;1;0;0;0;1;1018;363;1;8;8;23;36309;1;18;2;66;15;1;0;2;7;4;3;4;8;9;5;0;0;1;0;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;2;3;5;5;5;4;2019;1;2;7;2;0;1;0;0;0;0;8;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;2;195;141;0;1;5617519504602;2;0;1;8;7;4;0;12;4;0;1091.0;1.0;363;8;23;6;18;0;1091.0;1.0;363;8;23;6;18;0.0;0;0.0;6;2;9;4;6;12;45;6;13;10;25;6;10;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751950460201;1;6;0;2;9;4;11;6;12;45;13;10;25;0;0.0;0.0;13;0;0;372;372;135672
1578;0;56175195046;1;1;1;1;1;0;0;0;1;1018;363;1;8;8;23;36309;1;18;2;66;15;1;0;2;7;4;3;4;8;9;5;0;0;1;0;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;2;3;5;5;5;4;2019;1;2;7;2;0;1;0;0;0;0;8;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;2;195;141;0;1;5617519504603;3;0;1;12;11;7;3;12;4;0;1091.0;1.0;363;8;23;6;18;0;1091.0;1.0;363;8;23;6;18;0.0;0;0.0;6;2;9;4;6;13;20;7;13;35;15;4;25;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751950460301;1;6;0;2;9;4;11;6;13;20;13;35;15;0;0.0;0.0;13;0;0;372;372;135672
1579;0;56175195046;1;1;1;1;1;0;0;0;1;1018;363;1;8;8;23;36309;1;18;2;66;15;1;0;2;7;4;3;4;8;9;5;0;0;1;0;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;2;3;5;5;5;4;2019;1;2;7;2;0;1;0;0;0;0;8;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;2;195;141;0;1;5617519504604;4;0;1;8;7;4;0;12;4;0;1091.0;1.0;363;8;23;6;18;0;1093.0;1.0;363;8;23;6;18;0.0;0;0.0;8;2;9;4;6;14;0;8;14;20;20;5;20;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751950460401;1;8;0;2;9;4;11;6;14;0;14;20;20;0;0.0;0.0;13;0;0;372;372;135672
1580;0;56175195046;1;1;1;1;1;0;0;0;1;1018;363;1;8;8;23;36309;1;18;2;66;15;1;0;2;7;4;3;4;8;9;5;0;0;1;0;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;2;3;5;5;5;4;2019;1;2;7;2;0;1;0;0;0;0;8;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;2;195;141;0;1;5617519504605;5;0;1;8;7;4;0;12;4;0;1093.0;1.0;363;8;23;6;18;0;1018.0;1.0;363;8;23;1;18;0.0;0;0.0;20;3;9;4;6;14;40;8;15;0;20;5;10;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751950460501;1;20;0;3;9;4;11;6;14;40;15;0;20;0;0.0;0.0;13;0;0;372;372;135672
1581;0;56175195046;1;1;1;1;1;0;0;0;1;1018;363;1;8;8;23;36309;1;18;2;66;15;1;0;2;7;4;3;4;8;9;5;0;0;1;0;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;2;3;5;5;5;4;2019;1;2;7;2;0;1;0;0;0;0;8;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;2;195;141;0;1;5617519504606;6;0;1;1;7;4;3;12;4;0;1018.0;1.0;363;8;23;1;18;0;1018.0;1.0;363;8;23;1;18;0.0;0;0.0;5;2;9;4;6;15;10;8;15;20;10;3;210;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751950460601;1;5;0;2;9;4;11;6;15;10;15;20;10;0;0.0;0.0;13;0;0;372;372;135672
1582;0;56175195046;1;1;1;1;1;0;0;0;1;1018;363;1;8;8;23;36309;1;18;2;66;15;1;0;2;7;4;3;4;8;9;5;0;0;1;0;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;2;3;5;5;5;4;2019;1;2;7;2;0;1;0;0;0;0;8;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;2;195;141;0;1;5617519504607;7;0;3;13;12;3;3;12;1;0;1018.0;1.0;363;8;23;1;18;0;1074.0;1.0;363;8;23;5;18;0.0;0;0.0;34;4;4;4;4;18;50;11;19;25;35;7;65;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751950460701;1;8;0;2;9;4;11;6;18;50;19;0;10;0;0.0;0.0;13;0;0;372;372;135672
1583;0;56175195046;1;1;1;1;1;0;0;0;1;1018;363;1;8;8;23;36309;1;18;2;66;15;1;0;2;7;4;3;4;8;9;5;0;0;1;0;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;2;3;5;5;5;4;2019;1;2;7;2;0;1;0;0;0;0;8;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;2;195;141;0;0;5617519504607;7;0;3;13;12;3;3;12;1;0;1018.0;1.0;363;8;23;1;18;0;1074.0;1.0;363;8;23;5;18;0.0;0;0.0;34;4;4;4;4;18;50;11;19;25;35;7;65;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751950460702;2;20;0;3;4;4;11;4;19;0;19;15;15;0;0.0;0.0;13;0;0;372;372;135672
1584;0;56175195046;1;1;1;1;1;0;0;0;1;1018;363;1;8;8;23;36309;1;18;2;66;15;1;0;2;7;4;3;4;8;9;5;0;0;1;0;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;2;3;5;5;5;4;2019;1;2;7;2;0;1;0;0;0;0;8;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;2;195;141;0;0;5617519504607;7;0;3;13;12;3;3;12;1;0;1018.0;1.0;363;8;23;1;18;0;1074.0;1.0;363;8;23;5;18;0.0;0;0.0;34;4;4;4;4;18;50;11;19;25;35;7;65;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751950460703;3;6;0;2;9;4;11;6;19;15;19;25;10;0;0.0;0.0;13;0;0;372;372;135672
1585;0;56175195046;1;1;1;1;1;0;0;0;1;1018;363;1;8;8;23;36309;1;18;2;66;15;1;0;2;7;4;3;4;8;9;5;0;0;1;0;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;2;3;5;5;5;4;2019;1;2;7;2;0;1;0;0;0;0;8;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;2;195;141;0;1;5617519504608;8;0;3;1;12;3;3;12;4;0;1074.0;1.0;363;8;23;5;18;0;1018.0;1.0;363;8;23;1;18;0.0;0;0.0;32;4;4;4;4;20;30;13;21;0;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751950460801;1;6;0;2;9;4;11;6;20;30;20;40;10;0;0.0;0.0;13;0;0;372;372;135672
1586;0;56175195046;1;1;1;1;1;0;0;0;1;1018;363;1;8;8;23;36309;1;18;2;66;15;1;0;2;7;4;3;4;8;9;5;0;0;1;0;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;2;3;5;5;5;4;2019;1;2;7;2;0;1;0;0;0;0;8;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;2;195;141;0;0;5617519504608;8;0;3;1;12;3;3;12;4;0;1074.0;1.0;363;8;23;5;18;0;1018.0;1.0;363;8;23;1;18;0.0;0;0.0;32;4;4;4;4;20;30;13;21;0;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751950460802;2;20;0;3;4;4;11;4;20;40;20;50;10;0;0.0;0.0;13;0;0;372;372;135672
1587;0;56175195046;1;1;1;1;1;0;0;0;1;1018;363;1;8;8;23;36309;1;18;2;66;15;1;0;2;7;4;3;4;8;9;5;0;0;1;0;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;2;3;5;5;5;4;2019;1;2;7;2;0;1;0;0;0;0;8;2;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;2;195;141;0;0;5617519504608;8;0;3;1;12;3;3;12;4;0;1074.0;1.0;363;8;23;5;18;0;1018.0;1.0;363;8;23;1;18;0.0;0;0.0;32;4;4;4;4;20;30;13;21;0;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751950460803;3;6;0;2;9;4;11;6;20;50;21;0;10;0;0.0;0.0;13;0;0;372;372;135672
1589;0;56175195108;1;1;1;1;1;0;0;0;1;1061;363;1;8;8;23;36339;3;18;1;25;7;2;0;3;4;4;11;11;9;10;11;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;2;3;5;5;5;0;2019;1;2;11;6;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;1;2;2;2;2;1;4;150;205;0;1;5617519510802;2;1;1;11;10;7;3;12;1;0;1061.0;1.0;363;8;23;3;18;0;1061.0;1.0;363;8;23;3;18;0.0;0;0.0;180;9;9;4;6;10;0;5;12;0;120;11;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751951080201;1;180;0;9;9;4;11;6;10;0;12;0;120;0;0.0;0.0;13;0;0;546;546;199269
1592;0;56175195604;1;1;6;3;4;0;0;0;6;1060;363;1;8;8;23;36384;4;18;1;24;6;1;0;3;4;4;10;8;8;9;9;6;1;6;1;1;1;1;1;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;1;0;0;2017;5;2;1;1;0;0;0;0;0;3;4;1;5;3;3;2;2;3;1;2019;1;2;8;3;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;60;100;0;1;5617519560402;2;0;1;1;6;5;3;12;4;0;1067.0;1.0;363;8;23;4;18;0;1060.0;1.0;363;8;23;4;18;0.0;0;0.0;50;6;8;4;5;20;0;13;20;30;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751956040201;1;50;0;6;8;4;11;5;20;0;20;30;30;0;0.0;0.0;13;0;0;24;142;51917
1594;1;56175196038;1;1;1;1;1;0;0;0;1;1094;363;1;8;8;23;36331;6;18;1;21;6;1;3;0;2;3;10;10;8;9;10;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;3;2;3;3;5;0;2019;1;2;13;1;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;168;1140;0;1;5617519603801;1;0;2;11;10;7;3;12;1;0;1094.0;1.0;363;8;23;6;18;0;2406.0;1.0;484;9;28;18;17;0.0;0;0.0;562;13;2;4;3;11;0;5;12;15;75;9;672;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751960380101;1;8;0;2;9;4;11;6;11;0;11;8;8;0;0.0;0.0;13;0;0;429;429;156638
1595;0;56175196038;1;1;1;1;1;0;0;0;1;1094;363;1;8;8;23;36331;6;18;1;21;6;1;3;0;2;3;10;10;8;9;10;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;3;2;3;3;5;0;2019;1;2;13;1;0;1;0;0;0;0;2;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;168;1140;0;0;5617519603801;1;0;2;11;10;7;3;12;1;0;1094.0;1.0;363;8;23;6;18;0;2406.0;1.0;484;9;28;18;17;0.0;0;0.0;562;13;2;4;3;11;0;5;12;15;75;9;672;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751960380102;2;554;0;13;2;4;11;3;11;8;12;15;67;0;240.0;181.0;1;0;0;429;429;156638
1599;1;56175196131;1;1;2;2;3;0;0;0;2;1098;363;1;8;8;23;36356;6;18;2;66;15;1;0;2;7;4;8;8;8;9;9;2;0;2;1;0;1;1;0;0;1;0;0;2004;1;3;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;2;5;4;3;3;3;5;4;2019;1;3;15;3;0;1;0;0;0;0;4;0;0;5;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;11;105;200;0;1;5617519613101;1;1;1;10;9;8;3;12;1;0;1098.0;1.0;363;8;23;6;18;0;1098.0;1.0;363;8;23;6;18;0.0;0;0.0;30;4;9;4;6;9;0;5;10;0;60;9;270;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751961310101;1;30;0;4;9;4;11;6;9;0;10;0;60;0;0.0;0.0;13;0;0;146;292;106735
1600;0;56175196131;1;1;2;2;3;0;0;0;2;1098;363;1;8;8;23;36356;6;18;2;66;15;1;0;2;7;4;8;8;8;9;9;2;0;2;1;0;1;1;0;0;1;0;0;2004;1;3;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;2;5;4;3;3;3;5;4;2019;1;3;15;3;0;1;0;0;0;0;4;0;0;5;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;11;105;200;0;1;5617519613102;2;0;1;2;1;1;3;12;4;0;1098.0;1.0;363;8;23;6;18;0;1086.0;1.0;363;8;23;6;18;0.0;0;0.0;80;7;1;1;1;14;30;8;14;45;15;4;225;0;1;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751961310201;1;80;0;7;1;1;1;1;14;30;14;45;15;0;0.0;0.0;13;0;0;146;292;106735
1601;0;56175196131;1;1;2;2;3;0;0;0;2;1098;363;1;8;8;23;36356;6;18;2;66;15;1;0;2;7;4;8;8;8;9;9;2;0;2;1;0;1;1;0;0;1;0;0;2004;1;3;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;2;5;4;3;3;3;5;4;2019;1;3;15;3;0;1;0;0;0;0;4;0;0;5;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;11;105;200;0;1;5617519613103;3;0;1;1;1;1;3;12;3;0;1086.0;1.0;363;8;23;6;18;0;1098.0;1.0;363;8;23;6;18;0.0;0;0.0;80;7;1;1;1;18;30;11;18;45;15;4;15;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751961310301;1;80;0;7;1;1;1;1;18;30;18;45;15;0;0.0;0.0;13;0;0;146;292;106735
1602;0;56175196131;1;1;2;2;3;0;0;0;2;1098;363;1;8;8;23;36356;6;18;2;66;15;1;0;2;7;4;8;8;8;9;9;2;0;2;1;0;1;1;0;0;1;0;0;2004;1;3;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;2;5;4;3;3;3;5;4;2019;1;3;15;3;0;1;0;0;0;0;4;0;0;5;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;11;105;200;0;1;5617519613104;4;1;1;10;9;8;3;12;1;0;1098.0;1.0;363;8;23;6;18;0;1098.0;1.0;363;8;23;6;18;0.0;0;0.0;10;3;9;4;6;19;0;12;19;15;15;4;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751961310401;1;10;0;3;9;4;11;6;19;0;19;15;15;0;0.0;0.0;13;0;0;146;292;106735
