pc4_code,no2_020,no2_019,no2_018,no2_017,no2_016,no2_015,no2_014,no2_013,no2_012,no2_011,no2_010,no2_009
2161,,,,,,,,,,,,
2243,,,,,,,,,,,,
2264,,,,,,,,,,,,
2283,,,,,,,,,,,,
2361,,,,,,,,,,,,
2625,,,,,,,,,,,,
2635,,,,,,,,,,,,
2691,,,,,,,,,,,,
2726,,,,,,,,,,,,
3011,,,,,,,,,,,,
3055,,,,,,,,,,,,
3065,,,,,,,,,,,,
3079,,,,,,,,,,,,
3141,,,,,,,,,,,,
3207,,,,,,,,,,,,
3252,,,,,,,,,,,,
3314,,,,,,,,,,,,
3531,50.8549,52.45146,53.33319,49.43085,44.91275,42.59844,41.52077,42.6334,45.66036,48.60088,51.35034,52.82399
3584,43.81873,45.08141,45.79951,42.33458,38.41607,36.42308,35.55633,36.59585,38.95208,41.22311,43.40315,44.59842
3818,,,,,,,,,,,,
3821,,,,,,,,,,,,
3851,,,,,,,,,,,,
3904,,,,,,,,,,,,
3956,,,,,,,,,,,,
3993,40.57459,41.80654,42.3475,39.76078,36.21736,34.31139,33.4605,33.99241,35.89954,37.92886,39.944,40.52431
3994,39.48511,40.75191,41.19609,39.14535,35.76434,33.86631,32.9911,33.18427,34.89017,36.86313,38.85823,39.05783
4012,,,,,,,,,,,,
4053,,,,,,,,,,,,
4194,,,,,,,,,,,,
4288,,,,,,,,,,,,
4316,,,,,,,,,,,,
4373,,,,,,,,,,,,
4542,,,,,,,,,,,,
4553,,,,,,,,,,,,
4569,,,,,,,,,,,,
4631,,,,,,,,,,,,
5057,,,,,,,,,,,,
5095,,,,,,,,,,,,
5165,,,,,,,,,,,,
5254,,,,,,,,,,,,
5257,,,,,,,,,,,,
5333,,,,,,,,,,,,
5443,,,,,,,,,,,,
5571,,,,,,,,,,,,
5615,,,,,,,,,,,,
5665,,,,,,,,,,,,
5692,,,,,,,,,,,,
5704,,,,,,,,,,,,
5705,,,,,,,,,,,,
5801,,,,,,,,,,,,
5812,,,,,,,,,,,,
5928,,,,,,,,,,,,
5995,,,,,,,,,,,,
6013,,,,,,,,,,,,
6125,,,,,,,,,,,,
6127,,,,,,,,,,,,
6218,,,,,,,,,,,,
6291,,,,,,,,,,,,
6463,,,,,,,,,,,,
6522,,,,,,,,,,,,
6581,,,,,,,,,,,,
6974,,,,,,,,,,,,
7006,,,,,,,,,,,,
7126,,,,,,,,,,,,
7207,,,,,,,,,,,,
7335,,,,,,,,,,,,
7511,,,,,,,,,,,,
7686,,,,,,,,,,,,
7696,,,,,,,,,,,,
7737,,,,,,,,,,,,
7873,,,,,,,,,,,,
7891,,,,,,,,,,,,
7916,,,,,,,,,,,,
7949,,,,,,,,,,,,
7974,,,,,,,,,,,,
8019,,,,,,,,,,,,
8064,,,,,,,,,,,,
8091,,,,,,,,,,,,
8166,,,,,,,,,,,,
8225,,,,,,,,,,,,
8255,,,,,,,,,,,,
8263,,,,,,,,,,,,
8276,,,,,,,,,,,,
8317,,,,,,,,,,,,
8345,,,,,,,,,,,,
8384,,,,,,,,,,,,
8454,,,,,,,,,,,,
8465,,,,,,,,,,,,
8468,,,,,,,,,,,,
8479,,,,,,,,,,,,
8494,,,,,,,,,,,,
8735,,,,,,,,,,,,
8801,,,,,,,,,,,,
8841,,,,,,,,,,,,
8892,,,,,,,,,,,,
9003,,,,,,,,,,,,
9009,,,,,,,,,,,,
9025,,,,,,,,,,,,
9031,,,,,,,,,,,,
9077,,,,,,,,,,,,
9108,,,,,,,,,,,,
9114,,,,,,,,,,,,
9153,,,,,,,,,,,,
9204,,,,,,,,,,,,
9217,,,,,,,,,,,,
9222,,,,,,,,,,,,
9291,,,,,,,,,,,,
9402,,,,,,,,,,,,
9418,,,,,,,,,,,,
9566,,,,,,,,,,,,
9609,,,,,,,,,,,,
9613,,,,,,,,,,,,
9678,,,,,,,,,,,,
9697,,,,,,,,,,,,
9727,,,,,,,,,,,,
9746,,,,,,,,,,,,
9749,,,,,,,,,,,,
9755,,,,,,,,,,,,
9882,,,,,,,,,,,,
9909,,,,,,,,,,,,
9923,,,,,,,,,,,,
9947,,,,,,,,,,,,
2719,,,,,,,,,,,,
4812,,,,,,,,,,,,
5347,,,,,,,,,,,,
1014,,,,,,,,,,,,
1101,,,,,,,,,,,,
1132,,,,,,,,,,,,
1153,,,,,,,,,,,,
1182,,,,,,,,,,,,
1313,,,,,,,,,,,,
1341,,,,,,,,,,,,
1399,,,,,,,,,,,,
1662,,,,,,,,,,,,
1738,,,,,,,,,,,,
1934,,,,,,,,,,,,
1967,,,,,,,,,,,,
2103,,,,,,,,,,,,
2151,,,,,,,,,,,,
2225,,,,,,,,,,,,
2451,,,,,,,,,,,,
2518,,,,,,,,,,,,
2525,,,,,,,,,,,,
2594,,,,,,,,,,,,
2595,,,,,,,,,,,,
2865,,,,,,,,,,,,
2951,,,,,,,,,,,,
2983,,,,,,,,,,,,
3075,,,,,,,,,,,,
3112,,,,,,,,,,,,
1701,,,,,,,,,,,,
1079,,,,,,,,,,,,
1252,,,,,,,,,,,,
1315,,,,,,,,,,,,
1718,,,,,,,,,,,,
1732,,,,,,,,,,,,
1831,,,,,,,,,,,,
1853,,,,,,,,,,,,
2041,,,,,,,,,,,,
2172,,,,,,,,,,,,
2291,,,,,,,,,,,,
2318,,,,,,,,,,,,
2465,,,,,,,,,,,,
2584,,,,,,,,,,,,
2676,,,,,,,,,,,,
2725,,,,,,,,,,,,
2811,,,,,,,,,,,,
2851,,,,,,,,,,,,
2926,,,,,,,,,,,,
2994,,,,,,,,,,,,
3013,,,,,,,,,,,,
3089,,,,,,,,,,,,
3218,,,,,,,,,,,,
3234,,,,,,,,,,,,
3343,,,,,,,,,,,,
3404,,,,,,,,,,,,
3523,50.74229,52.41393,53.22665,49.77355,45.32941,42.98023,41.8528,42.65443,45.57929,48.55279,51.35691,52.50809
3551,50.08383,51.70056,52.54297,48.87774,44.4681,42.1748,41.0876,42.07088,44.9765,47.86454,50.58527,51.90655
3585,66.95174,72.04252,72.30521,68.19309,64.6972,62.30524,59.39373,61.34364,64.63373,70.39239,75.53569,76.82136
3612,,,,,,,,,,,,
3615,,,,,,,,,,,,
3633,,,,,,,,,,,,
3707,,,,,,,,,,,,
3822,,,,,,,,,,,,
3828,,,,,,,,,,,,
3907,,,,,,,,,,,,
3989,,,,,,,,,,,,
4102,,,,,,,,,,,,
4121,,,,,,,,,,,,
4209,,,,,,,,,,,,
4271,,,,,,,,,,,,
4322,,,,,,,,,,,,
4331,,,,,,,,,,,,
4415,,,,,,,,,,,,
4434,,,,,,,,,,,,
4455,,,,,,,,,,,,
4532,,,,,,,,,,,,
4635,,,,,,,,,,,,
4815,,,,,,,,,,,,
4839,,,,,,,,,,,,
4856,,,,,,,,,,,,
4879,,,,,,,,,,,,
5056,,,,,,,,,,,,
5094,,,,,,,,,,,,
5212,,,,,,,,,,,,
5224,,,,,,,,,,,,
5438,,,,,,,,,,,,
5512,,,,,,,,,,,,
5612,,,,,,,,,,,,
5754,,,,,,,,,,,,
5808,,,,,,,,,,,,
5836,,,,,,,,,,,,
5943,,,,,,,,,,,,
5961,,,,,,,,,,,,
5985,,,,,,,,,,,,
6027,,,,,,,,,,,,
6067,,,,,,,,,,,,
6099,,,,,,,,,,,,
6112,,,,,,,,,,,,
6123,,,,,,,,,,,,
6133,,,,,,,,,,,,
6212,,,,,,,,,,,,
6224,,,,,,,,,,,,
6295,,,,,,,,,,,,
6343,,,,,,,,,,,,
6451,,,,,,,,,,,,
6578,,,,,,,,,,,,
6673,,,,,,,,,,,,
6677,,,,,,,,,,,,
6708,,,,,,,,,,,,
6711,,,,,,,,,,,,
6813,,,,,,,,,,,,
6826,,,,,,,,,,,,
6842,,,,,,,,,,,,
6851,,,,,,,,,,,,
6916,,,,,,,,,,,,
7135,,,,,,,,,,,,
7206,,,,,,,,,,,,
7275,,,,,,,,,,,,
7419,,,,,,,,,,,,
7513,,,,,,,,,,,,
7615,,,,,,,,,,,,
7705,,,,,,,,,,,,
7722,,,,,,,,,,,,
7909,,,,,,,,,,,,
7925,,,,,,,,,,,,
8021,,,,,,,,,,,,
8077,,,,,,,,,,,,
8212,,,,,,,,,,,,
8265,,,,,,,,,,,,
8266,,,,,,,,,,,,
8278,,,,,,,,,,,,
8307,,,,,,,,,,,,
8464,,,,,,,,,,,,
8482,,,,,,,,,,,,
8483,,,,,,,,,,,,
8495,,,,,,,,,,,,
8512,,,,,,,,,,,,
8536,,,,,,,,,,,,
8567,,,,,,,,,,,,
8773,,,,,,,,,,,,
8843,,,,,,,,,,,,
8919,,,,,,,,,,,,
9063,,,,,,,,,,,,
9109,,,,,,,,,,,,
9262,,,,,,,,,,,,
9287,,,,,,,,,,,,
9305,,,,,,,,,,,,
9407,,,,,,,,,,,,
9415,,,,,,,,,,,,
9695,,,,,,,,,,,,
9696,,,,,,,,,,,,
9736,,,,,,,,,,,,
9742,,,,,,,,,,,,
9751,,,,,,,,,,,,
9853,,,,,,,,,,,,
9951,,,,,,,,,,,,
9986,,,,,,,,,,,,
3405,,,,,,,,,,,,
3447,,,,,,,,,,,,
3454,42.83752,44.18714,44.77223,42.09408,38.36636,36.35312,35.42779,35.94932,38.06138,40.31188,42.51785,43.15141
3474,,,,,,,,,,,,
3528,47.45427,48.8199,49.67997,45.62614,41.34134,39.21374,38.28346,39.61338,42.39277,44.97121,47.39154,48.99392
3546,36.28118,36.99898,37.69632,33.66035,30.23477,28.68078,28.16393,29.85432,31.70596,33.15845,34.57941,36.22285
3561,47.61462,49.1927,49.88742,46.94509,42.81075,40.57472,39.50443,40.05072,42.61329,45.31846,47.91388,48.71558
3611,38.49612,39.46062,40.0926,36.70287,33.20163,31.47518,30.79824,31.96198,33.86325,35.60323,37.31604,38.48401
3706,,,,,,,,,,,,
3738,,,,,,,,,,,,
3781,,,,,,,,,,,,
3834,,,,,,,,,,,,
4033,,,,,,,,,,,,
4207,,,,,,,,,,,,
4333,,,,,,,,,,,,
4413,,,,,,,,,,,,
4461,,,,,,,,,,,,
4568,,,,,,,,,,,,
4834,,,,,,,,,,,,
4921,,,,,,,,,,,,
4942,,,,,,,,,,,,
5146,,,,,,,,,,,,
5247,,,,,,,,,,,,
5301,,,,,,,,,,,,
5356,,,,,,,,,,,,
5381,,,,,,,,,,,,
5384,,,,,,,,,,,,
5507,,,,,,,,,,,,
5541,,,,,,,,,,,,
5582,,,,,,,,,,,,
5662,,,,,,,,,,,,
5667,,,,,,,,,,,,
5688,,,,,,,,,,,,
5703,,,,,,,,,,,,
5766,,,,,,,,,,,,
5851,,,,,,,,,,,,
5866,,,,,,,,,,,,
5944,,,,,,,,,,,,
6002,,,,,,,,,,,,
6085,,,,,,,,,,,,
6151,,,,,,,,,,,,
6166,,,,,,,,,,,,
6227,,,,,,,,,,,,
6515,,,,,,,,,,,,
6536,,,,,,,,,,,,
6561,,,,,,,,,,,,
6833,,,,,,,,,,,,
6843,,,,,,,,,,,,
6866,,,,,,,,,,,,
7025,,,,,,,,,,,,
7045,,,,,,,,,,,,
7161,,,,,,,,,,,,
7211,,,,,,,,,,,,
7221,,,,,,,,,,,,
7227,,,,,,,,,,,,
7315,,,,,,,,,,,,
7448,,,,,,,,,,,,
7463,,,,,,,,,,,,
7551,,,,,,,,,,,,
7601,,,,,,,,,,,,
7715,,,,,,,,,,,,
7753,,,,,,,,,,,,
7788,,,,,,,,,,,,
7825,,,,,,,,,,,,
8121,,,,,,,,,,,,
8146,,,,,,,,,,,,
8193,,,,,,,,,,,,
8291,,,,,,,,,,,,
8342,,,,,,,,,,,,
8428,,,,,,,,,,,,
8456,,,,,,,,,,,,
8459,,,,,,,,,,,,
8502,,,,,,,,,,,,
8534,,,,,,,,,,,,
8554,,,,,,,,,,,,
8736,,,,,,,,,,,,
8922,,,,,,,,,,,,
9044,,,,,,,,,,,,
9054,,,,,,,,,,,,
9056,,,,,,,,,,,,
9064,,,,,,,,,,,,
9123,,,,,,,,,,,,
9216,,,,,,,,,,,,
9337,,,,,,,,,,,,
9416,,,,,,,,,,,,
9449,,,,,,,,,,,,
9563,,,,,,,,,,,,
9617,,,,,,,,,,,,
9686,,,,,,,,,,,,
9716,,,,,,,,,,,,
9747,,,,,,,,,,,,
9801,,,,,,,,,,,,
9932,,,,,,,,,,,,
2551,,,,,,,,,,,,
5242,,,,,,,,,,,,
1037,,,,,,,,,,,,
1141,,,,,,,,,,,,
1222,,,,,,,,,,,,
1438,,,,,,,,,,,,
1544,,,,,,,,,,,,
1619,,,,,,,,,,,,
1684,,,,,,,,,,,,
1764,,,,,,,,,,,,
1784,,,,,,,,,,,,
1832,,,,,,,,,,,,
1966,,,,,,,,,,,,
1976,,,,,,,,,,,,
2036,,,,,,,,,,,,
2133,,,,,,,,,,,,
2202,,,,,,,,,,,,
2244,,,,,,,,,,,,
2263,,,,,,,,,,,,
2352,,,,,,,,,,,,
2404,,,,,,,,,,,,
2435,,,,,,,,,,,,
2513,,,,,,,,,,,,
2587,,,,,,,,,,,,
2727,,,,,,,,,,,,
2728,,,,,,,,,,,,
2904,,,,,,,,,,,,
2961,,,,,,,,,,,,
3036,,,,,,,,,,,,
3045,,,,,,,,,,,,
3073,,,,,,,,,,,,
3243,,,,,,,,,,,,
1041,,,,,,,,,,,,
1069,,,,,,,,,,,,
1075,,,,,,,,,,,,
1309,,,,,,,,,,,,
1324,,,,,,,,,,,,
1384,,,,,,,,,,,,
1421,,,,,,,,,,,,
1463,,,,,,,,,,,,
1642,,,,,,,,,,,,
1686,,,,,,,,,,,,
1741,,,,,,,,,,,,
1753,,,,,,,,,,,,
1815,,,,,,,,,,,,
1817,,,,,,,,,,,,
2082,,,,,,,,,,,,
2105,,,,,,,,,,,,
2111,,,,,,,,,,,,
2155,,,,,,,,,,,,
2162,,,,,,,,,,,,
2262,,,,,,,,,,,,
2281,,,,,,,,,,,,
2671,,,,,,,,,,,,
2718,,,,,,,,,,,,
2964,,,,,,,,,,,,
2985,,,,,,,,,,,,
3014,,,,,,,,,,,,
3021,,,,,,,,,,,,
3027,,,,,,,,,,,,
3031,,,,,,,,,,,,
3033,,,,,,,,,,,,
3068,,,,,,,,,,,,
3076,,,,,,,,,,,,
3131,,,,,,,,,,,,
3263,,,,,,,,,,,,
3286,,,,,,,,,,,,
3355,,,,,,,,,,,,
3562,47.19979,48.75542,49.44277,46.51013,42.40897,40.19341,39.13739,39.69073,42.21702,44.88125,47.44085,48.23761
3566,40.73811,41.80984,42.49325,38.97494,35.28307,33.45283,32.70796,33.88694,36.0002,37.95374,39.84906,41.09869
3739,,,,,,,,,,,,
3835,,,,,,,,,,,,
4061,,,,,,,,,,,,
4163,,,,,,,,,,,,
4208,,,,,,,,,,,,
4707,,,,,,,,,,,,
4754,,,,,,,,,,,,
4845,,,,,,,,,,,,
4861,,,,,,,,,,,,
4881,,,,,,,,,,,,
4891,,,,,,,,,,,,
4906,,,,,,,,,,,,
4931,,,,,,,,,,,,
5051,,,,,,,,,,,,
5121,,,,,,,,,,,,
5253,,,,,,,,,,,,
5291,,,,,,,,,,,,
5343,,,,,,,,,,,,
5367,,,,,,,,,,,,
5386,,,,,,,,,,,,
5467,,,,,,,,,,,,
5529,,,,,,,,,,,,
5555,,,,,,,,,,,,
5725,,,,,,,,,,,,
5963,,,,,,,,,,,,
6037,,,,,,,,,,,,
6049,,,,,,,,,,,,
6131,,,,,,,,,,,,
6174,,,,,,,,,,,,
6215,,,,,,,,,,,,
6243,,,,,,,,,,,,
6361,,,,,,,,,,,,
6374,,,,,,,,,,,,
6438,,,,,,,,,,,,
6613,,,,,,,,,,,,
6631,,,,,,,,,,,,
6669,,,,,,,,,,,,
6671,,,,,,,,,,,,
6702,,,,,,,,,,,,
6811,,,,,,,,,,,,
6827,,,,,,,,,,,,
6835,,,,,,,,,,,,
6905,,,,,,,,,,,,
6917,,,,,,,,,,,,
6952,,,,,,,,,,,,
6981,,,,,,,,,,,,
7081,,,,,,,,,,,,
7104,,,,,,,,,,,,
7108,,,,,,,,,,,,
7231,,,,,,,,,,,,
7352,,,,,,,,,,,,
7437,,,,,,,,,,,,
7462,,,,,,,,,,,,
7478,,,,,,,,,,,,
7558,,,,,,,,,,,,
7572,,,,,,,,,,,,
7711,,,,,,,,,,,,
7847,,,,,,,,,,,,
7907,,,,,,,,,,,,
7926,,,,,,,,,,,,
7927,,,,,,,,,,,,
7963,,,,,,,,,,,,
8075,,,,,,,,,,,,
8232,,,,,,,,,,,,
8245,,,,,,,,,,,,
8314,,,,,,,,,,,,
8336,,,,,,,,,,,,
8344,,,,,,,,,,,,
8409,,,,,,,,,,,,
8452,,,,,,,,,,,,
8475,,,,,,,,,,,,
8489,,,,,,,,,,,,
8872,,,,,,,,,,,,
8934,,,,,,,,,,,,
9001,,,,,,,,,,,,
9154,,,,,,,,,,,,
9331,,,,,,,,,,,,
9354,,,,,,,,,,,,
9363,,,,,,,,,,,,
9436,,,,,,,,,,,,
9444,,,,,,,,,,,,
9512,,,,,,,,,,,,
9627,,,,,,,,,,,,
9649,,,,,,,,,,,,
9681,,,,,,,,,,,,
9725,,,,,,,,,,,,
9743,,,,,,,,,,,,
9761,,,,,,,,,,,,
9851,,,,,,,,,,,,
9872,,,,,,,,,,,,
9873,,,,,,,,,,,,
9893,,,,,,,,,,,,
9934,,,,,,,,,,,,
