field_1,Unnamed: 0,OPID,VertPC,AankPC,VertUur,VertMin,Reisduur,Hvm,geometry,length_m
"2334","2400","59151170308","3521.0","3522.0","14","45","10","9","LINESTRING (135951.9243647899 455125.4200248639, 136157.4148137007 455213.112074068, 136171.025451598 455210.79087214, 136198.68474359674 455225.92897168914, 136189.3633416763 455242.35279674415, 136126.28077656167 455353.6069010335, 136113.1946962585 455376.6540005081, 136103.17476311725 455393.0806436064, 136041.86204641848 455474.93420868926, 136003.65072609478 455492.68123560876, 135996.27131091157 455500.4419829094, 135978.99111122984 455496.4358586367, 135932.96509366762 455560.2638859367, 135924.02365661136 455564.55940770847, 135926.61425613787 455555.5819099747, 135942.56874356477 455530.2202393602, 135951.6453286349 455514.65357857087, 135956.6237096159 455506.34564822726, 135968.2327196298 455486.252168668, 135972.03418181385 455476.6470100982, 136153.10572027083 455601.1258549564, 136179.63567128038 455611.78433804156, 136211.56294268076 455632.4693805223, 136216.798179109 455635.84305842797, 136241.78112807896 455592.53540607187, 136286.8411735965 455617.18795100134, 136328.82121901572 455540.73923404585, 136267.82680483983 455507.3233153119, 136324.14233041045 455400.66915993043, 136354.983023315 455343.3213560354, 136446.96859704502 455239.5169413063, 136458.7080979733 455216.95416676055, 136485.0750196365 455170.5050948481, 136491.72626137116 455158.28626099473, 136524.18282383835 455099.5316591067, 136576.19095052846 454996.8016812692, 136579.85249211814 454987.86507931654, 136584.67933270952 454977.07725359866, 136598.784421057 454945.1046037511, 136628.6019266703 454952.50454131805, 136649.1087774179 454877.52868122974, 136661.51251135304 454880.353487893, 136719.18947252436 454893.80411156727, 136697.35111109522 454728.02908866527, 136717.97866922393 454705.9238341578, 136733.03761292133 454671.9120257205, 136767.3776912917 454648.499454894, 136752.43314219045 454620.2830477309, 136796.9158977388 454590.33594497305, 136846.2858328972 454565.73415204766, 136866.82391072297 454543.1625605542, 136875.33592338557 454538.81468523666, 136884.44102220234 454539.20433931786, 136979.64478477265 454497.25881071883, 136992.46742178887 454501.9743467284, 137001.76674486062 454518.1512932832, 137045.26337565514 454493.5282135217, 137081.74724133502 454472.64682672283, 137099.75432432594 454462.6354291704, 137118.15154734522 454452.4335544261, 137164.7819239328 454443.042877057, 137191.96288227785 454488.95155578427, 137229.05531387174 454548.13168317004, 137232.1944103302 454546.05104734434, 137247.07021623696 454536.4630175854, 137265.29018273868 454526.52934151556, 137301.02201252693 454509.8912439525, 137351.30999057658 454486.1479174401, 137365.7287204449 454479.0095819666, 137386.33257339106 454468.4559812006, 137499.2511616908 454409.5240480522, 137555.59519999154 454376.2265515708, 137572.29025065847 454294.5701476454, 137587.00639441487 454223.2345137499, 137604.99927412215 454139.91593356564, 137646.47303630976 454107.47252890357, 137656.50370587848 454099.79404025053, 137675.26200694888 454070.48968280014, 137709.38357204114 454050.7893819032, 137749.80941557023 454008.33711015404, 137780.96778805094 453978.1001464149, 137806.5823802406 453952.5109209808, 137832.87515309258 453940.6044378634, 137862.84405710653 453881.22204852564, 137881.41381360922 453894.2089507865, 137883.63349445947 453895.71445394395, 137892.25941264583 453901.9932421577, 137752.67224647783 453793.67380330793, 137754.4735173019 453793.1223933361, 137757.55673009605 453849.95430631767, 137734.3678696979 453873.26567081566, 137712.38991724033 453891.81102527067, 137581.41093776168 453993.5360199419, 137570.40457348988 454002.58656799805, 137504.43451998552 454058.48114920035, 137499.31430174556 454062.69363315974, 137487.43906727928 454042.9311376377, 137454.8053309384 454031.29696757975, 137430.1017877088 453988.0261247904, 137380.47031488625 453861.6768601908, 137377.7652604078 453848.9916924726, 137335.77387843997 453851.59928961744, 137318.68553110192 453852.71689509606, 137309.69543067366 453850.3011050674, 137302.10048869572 453854.62271507736, 137292.4766362258 453855.22434789466, 137242.29314806926 453858.07326128555, 137207.7331235964 453860.4551803957, 137180.4388022451 453862.3329206889, 137124.67126382538 453866.1709636087, 137090.8129965657 453867.29394079006, 137057.7985142273 453868.547620203, 136976.8642156197 453872.8897115998, 136956.26505569834 453873.83212696144, 136914.40105128862 453877.42190599605, 136869.53666058218 453879.8213533633, 136805.48109272297 453883.81553981296, 136758.77470601475 453886.81239299645, 136733.15350708706 453888.6753337541, 136710.21791124335 453889.9944957301, 136657.20227663688 453894.3728473382, 136638.51355851372 453900.2049754808, 136604.4938695966 453913.2255353889, 136555.91855105924 453935.3790190258, 136483.00103409332 453971.241637302, 136429.64669930039 453996.6629207897, 136388.76570601488 453912.5250488789, 136363.24835774556 453925.5822505176, 136334.17629909387 453939.55411100807)","6091.189416034686"
"2350","2417","59151171238","3581.0","3581.0","14","0","60","9",,
"2370","2437","59151171827","3525.0","3523.0","10","30","20","9","LINESTRING (136602.76468823303 452743.26883224875, 136613.9843213136 452739.68935387634, 136624.97942397647 452777.48819800885, 136637.13497897825 452819.4661535843, 136673.7851690664 452824.1264825533, 136716.47067794632 452842.07158256177, 136717.08156322726 452844.0942664575, 136740.21099750508 452922.4029971713, 136759.35256194847 452990.5128023171, 136764.255947527 452998.1161382496, 136773.28439165663 452995.5241225558, 136782.7648072791 453028.38893257815, 136787.79057775353 453045.10401286767, 136814.374612043 453129.21935365145, 136815.7494848656 453133.9206198202, 136823.48577016022 453160.6280909043, 136853.77399801044 453264.28959277156, 136854.74611545936 453267.62384298036, 136876.31973293412 453341.58864591096, 136930.5356575972 453326.1824674944, 136956.59439416946 453319.35678985604, 136972.12314962692 453315.00593701325, 136973.23263564138 453318.42872077023, 136992.99889717324 453386.1366443536, 137002.78504837057 453415.02880362835, 137017.82031753255 453469.6809092971, 137019.6330147252 453476.0829259817, 137032.1755323967 453520.27453573904, 137039.72118036382 453547.8397369568, 137042.14825746688 453555.4077742192, 137047.44938183588 453572.8119401826, 137057.3924672775 453607.3890189037, 137063.72007889755 453629.9853357065, 137064.4284003892 453632.4750034433, 137073.0180164501 453662.53984314855, 137084.30336621837 453710.1184136331, 137011.00743111386 453743.77166907414, 136987.94970143714 453755.1256209444, 136999.6154834655 453780.695446747, 137025.28673705124 453832.41641358647)","1414.601183571309"
"2371","2438","59151171827","3523.0","3525.0","12","0","20","9","LINESTRING (137025.28673705124 453832.41641358647, 136999.6154834655 453780.695446747, 136987.94970143714 453755.1256209444, 137011.00743111386 453743.77166907414, 137084.30336621837 453710.1184136331, 137073.0180164501 453662.53984314855, 137064.4284003892 453632.4750034433, 137063.72007889755 453629.9853357065, 137057.3924672775 453607.3890189037, 137047.44938183588 453572.8119401826, 137042.14825746688 453555.4077742192, 137039.72118036382 453547.8397369568, 137032.1755323967 453520.27453573904, 137019.6330147252 453476.0829259817, 137017.82031753255 453469.6809092971, 137002.78504837057 453415.02880362835, 136992.99889717324 453386.1366443536, 136973.23263564138 453318.42872077023, 136972.12314962692 453315.00593701325, 136956.59439416946 453319.35678985604, 136930.5356575972 453326.1824674944, 136876.31973293412 453341.58864591096, 136854.74611545936 453267.62384298036, 136853.77399801044 453264.28959277156, 136823.48577016022 453160.6280909043, 136815.7494848656 453133.9206198202, 136814.374612043 453129.21935365145, 136787.79057775353 453045.10401286767, 136782.7648072791 453028.38893257815, 136773.28439165663 452995.5241225558, 136764.255947527 452998.1161382496, 136759.35256194847 452990.5128023171, 136740.21099750508 452922.4029971713, 136717.08156322726 452844.0942664575, 136716.47067794632 452842.07158256177, 136673.7851690664 452824.1264825533, 136637.13497897825 452819.4661535843, 136624.97942397647 452777.48819800885, 136613.9843213136 452739.68935387634, 136602.76468823303 452743.26883224875)","1414.6011835713095"
"2373","2441","59151171951","3571.0","3571.0","14","15","10","9",,
"2374","2442","59151171951","3571.0","3571.0","17","0","5","9",,
"2382","2450","59151172447","3451.0","3451.0","9","30","20","9",,
"2383","2451","59151172447","3451.0","3451.0","12","0","15","9",,
"2384","2452","59151172540","3525.0","3525.0","8","30","5","9",,
"2385","2453","59151172540","3525.0","3525.0","8","55","5","9",,
"2386","2454","59151172540","3525.0","3525.0","10","0","2","9",,
"2387","2455","59151172540","3525.0","3525.0","10","15","2","9",,
"2425","2494","59151173656","3554.0","3554.0","19","35","1","9",,
"2426","2495","59151173656","3554.0","3554.0","20","15","1","9",,
"2430","2499","59151173687","3515.0","3514.0","19","0","5","9","LINESTRING (136507.31198868135 457413.62914231257, 136525.58741851262 457412.64891642996, 136537.00610912137 457412.0279776657, 136535.36924704243 457399.2613559904, 136588.16809622888 457385.3027856258, 136632.78840595103 457373.63354734564, 136627.12289946023 457336.6603816699, 136612.0280657008 457245.44924453576, 136666.27001812618 457230.29569671676, 136670.3526297951 457228.2000868515, 136714.7683108189 457212.6159833977, 136682.69580689454 457102.6306929297, 136703.89839076984 457083.10438015114, 136716.72158537802 457069.19420909515, 136754.51724132444 457026.6764206781, 136795.6703599794 456984.00200311723, 136825.36996982712 456977.55160414276, 136832.26129844948 457016.5231814021)","729.627364721579"
"2431","2500","59151173687","3514.0","3515.0","21","0","5","9","LINESTRING (136832.26129844948 457016.5231814021, 136825.36996982712 456977.55160414276, 136795.6703599794 456984.00200311723, 136754.51724132444 457026.6764206781, 136716.72158537802 457069.19420909515, 136703.89839076984 457083.10438015114, 136682.69580689454 457102.6306929297, 136714.7683108189 457212.6159833977, 136670.3526297951 457228.2000868515, 136666.27001812618 457230.29569671676, 136612.0280657008 457245.44924453576, 136627.12289946023 457336.6603816699, 136632.78840595103 457373.63354734564, 136588.16809622888 457385.3027856258, 136535.36924704243 457399.2613559904, 136537.00610912137 457412.0279776657, 136525.58741851262 457412.64891642996, 136507.31198868135 457413.62914231257)","729.6273647215792"
"2432","2501","59151173811","3524.0","3524.0","8","15","5","9",,
"2433","2502","59151173811","3524.0","3524.0","8","32","5","9",,
"2434","2503","59151173811","3524.0","3524.0","13","50","5","9",,
"2435","2504","59151173811","3524.0","3524.0","14","10","5","9",,
"2443","2514","59151174431","3454.0","3454.0","16","0","1","9",,
"2444","2515","59151174431","3454.0","3454.0","17","30","1","9",,
"2445","2516","59151174431","3454.0","3454.0","18","30","30","9",,
"2446","2517","59151174462","3541.0","3544.0","8","0","5","9","LINESTRING (133261.558812632 456191.14616852463, 133267.02219214203 456171.10652527976, 133238.18272578437 456158.08154466574, 133208.4132260454 456151.8031953964, 133190.0315857775 456190.4688954788, 133178.42641310368 456185.0679974238, 133109.16573299386 456152.85068953794, 133042.29098045043 456121.07998361724, 132888.87090134347 456046.85858306533, 132881.79360029817 456042.68437919684, 132772.6352903803 455990.2551380219, 132749.24238617055 456017.2179856413, 132746.6347150038 456019.5104878706, 132685.5687309038 456087.39700919937, 132673.52103395545 456101.15835563367, 132664.20889435377 456112.1148111758, 132641.02330601952 456104.11914571153, 132612.46101746938 456133.36446718057, 132586.17289522535 456115.13590622356, 132540.4649719209 456097.36224497395, 132509.01200649832 456085.8330418981, 132476.79010149656 456074.0293652094, 132415.91625132773 456050.4064346501, 132359.25986635237 456029.02365054743, 132301.93702535768 456007.37752331246, 132245.0202540303 455986.2197448179, 132218.1618349864 455977.11910520395, 132192.9888213976 455964.9400908853, 132188.8933945065 455977.5201939616, 132174.19726734827 456024.73986448225, 132167.84067666726 456044.85158248764, 132115.65617019637 456040.89673467254, 132085.0660977886 456075.67295494233, 132009.9918881756 456076.0636972805, 132010.21941980303 456103.06563020434, 132043.0523383518 456103.014202321)","1587.5303784644916"
"2447","2518","59151174462","3544.0","3541.0","8","15","5","9","LINESTRING (132043.0523383518 456103.014202321, 132010.21941980303 456103.06563020434, 132009.9918881756 456076.0636972805, 132085.0660977886 456075.67295494233, 132115.65617019637 456040.89673467254, 132167.84067666726 456044.85158248764, 132174.19726734827 456024.73986448225, 132188.8933945065 455977.5201939616, 132192.9888213976 455964.9400908853, 132218.1618349864 455977.11910520395, 132245.0202540303 455986.2197448179, 132301.93702535768 456007.37752331246, 132359.25986635237 456029.02365054743, 132415.91625132773 456050.4064346501, 132476.79010149656 456074.0293652094, 132509.01200649832 456085.8330418981, 132540.4649719209 456097.36224497395, 132586.17289522535 456115.13590622356, 132612.46101746938 456133.36446718057, 132641.02330601952 456104.11914571153, 132664.20889435377 456112.1148111758, 132673.52103395545 456101.15835563367, 132685.5687309038 456087.39700919937, 132746.6347150038 456019.5104878706, 132749.24238617055 456017.2179856413, 132772.6352903803 455990.2551380219, 132881.79360029817 456042.68437919684, 132888.87090134347 456046.85858306533, 133042.29098045043 456121.07998361724, 133109.16573299386 456152.85068953794, 133178.42641310368 456185.0679974238, 133190.0315857775 456190.4688954788, 133208.4132260454 456151.8031953964, 133238.18272578437 456158.08154466574, 133267.02219214203 456171.10652527976, 133261.558812632 456191.14616852463)","1587.5303784644916"
"2451","2522","59151174462","3541.0","3544.0","12","13","2","9","LINESTRING (133261.558812632 456191.14616852463, 133267.02219214203 456171.10652527976, 133238.18272578437 456158.08154466574, 133208.4132260454 456151.8031953964, 133190.0315857775 456190.4688954788, 133178.42641310368 456185.0679974238, 133109.16573299386 456152.85068953794, 133042.29098045043 456121.07998361724, 132888.87090134347 456046.85858306533, 132881.79360029817 456042.68437919684, 132772.6352903803 455990.2551380219, 132749.24238617055 456017.2179856413, 132746.6347150038 456019.5104878706, 132685.5687309038 456087.39700919937, 132673.52103395545 456101.15835563367, 132664.20889435377 456112.1148111758, 132641.02330601952 456104.11914571153, 132612.46101746938 456133.36446718057, 132586.17289522535 456115.13590622356, 132540.4649719209 456097.36224497395, 132509.01200649832 456085.8330418981, 132476.79010149656 456074.0293652094, 132415.91625132773 456050.4064346501, 132359.25986635237 456029.02365054743, 132301.93702535768 456007.37752331246, 132245.0202540303 455986.2197448179, 132218.1618349864 455977.11910520395, 132192.9888213976 455964.9400908853, 132188.8933945065 455977.5201939616, 132174.19726734827 456024.73986448225, 132167.84067666726 456044.85158248764, 132115.65617019637 456040.89673467254, 132085.0660977886 456075.67295494233, 132009.9918881756 456076.0636972805, 132010.21941980303 456103.06563020434, 132043.0523383518 456103.014202321)","1587.5303784644916"
